idEmpleado,idPuesto,idPersona,Salario,idParque,Descripcion
1802,1,1802,1071,73,'2'
1803,2,1803,1054,73,NULL
1804,2,1804,1317,73,NULL
1805,2,1805,1159,73,NULL
1806,2,1806,1222,73,NULL
1807,2,1807,1398,73,NULL
1808,3,1808,1273,73,'Licenciatura en Zoologia'
1809,3,1809,1221,73,'Bachillerato en Botanica'
1810,3,1810,1220,73,'Doctorado en Vida Marina'
1811,4,1811,168473,'Mantenimiento de Rutas'
1812,4,1812,175973,'Conservacion de Habitat Animal'
1813,4,1813,176473,'Mantenimiento de Instalaciones'
1814,4,1814,162073,'Mantenimiento de Rutas'
1815,4,1815,167773,'Conservacion de Habitat Animal'
1816,4,1816,171573,'Mantenimiento de Instalaciones'
1817,4,1817,158273,'Mantenimiento de Rutas'
1818,4,1818,169273,'Conservacion de Habitat Animal'
1819,4,1819,171473,'Mantenimiento de Instalaciones'
1820,4,1820,170673,'Mantenimiento de Rutas'
1821,4,1821,171473,'Conservacion de Habitat Animal'
1822,4,1822,171773,'Mantenimiento de Instalaciones'
1823,4,1823,150873,'Mantenimiento de Rutas'
1824,4,1824,167173,'Conservacion de Habitat Animal'
1825,4,1825,178973,'Mantenimiento de Instalaciones'
1826,1,1826,1470,74,'1'
1827,1,1827,1311,74,'2'
1828,2,1828,1238,74,NULL
1829,2,1829,1066,74,NULL
1830,2,1830,1329,74,NULL
1831,2,1831,1101,74,NULL
1832,2,1832,1100,74,NULL
1833,3,1833,1420,74,'Licenciatura en Zoologia'
1834,3,1834,1222,74,'Bachillerato en Botanica'
1835,3,1835,1399,74,'Doctorado en Vida Marina'
1836,4,1836,166274,'Mantenimiento de Rutas'
1837,4,1837,163574,'Conservacion de Habitat Animal'
1838,4,1838,179674,'Mantenimiento de Instalaciones'
1839,4,1839,157774,'Mantenimiento de Rutas'
1840,4,1840,169774,'Conservacion de Habitat Animal'
1841,4,1841,176174,'Mantenimiento de Instalaciones'
1842,4,1842,153174,'Mantenimiento de Rutas'
1843,4,1843,166074,'Conservacion de Habitat Animal'
1844,4,1844,172274,'Mantenimiento de Instalaciones'
1845,4,1845,161974,'Mantenimiento de Rutas'
1846,4,1846,160474,'Conservacion de Habitat Animal'
1847,4,1847,174774,'Mantenimiento de Instalaciones'
1848,4,1848,161674,'Mantenimiento de Rutas'
1849,4,1849,175674,'Conservacion de Habitat Animal'
1850,4,1850,178074,'Mantenimiento de Instalaciones'
1851,1,1851,1228,75,'1'
1852,1,1852,1293,75,'2'
1853,2,1853,1266,75,NULL
1854,2,1854,1244,75,NULL
1855,2,1855,1451,75,NULL
1856,2,1856,1412,75,NULL
1857,2,1857,1162,75,NULL
1858,3,1858,1432,75,'Licenciatura en Zoologia'
1859,3,1859,1217,75,'Bachillerato en Botanica'
1860,3,1860,1208,75,'Doctorado en Vida Marina'
1861,4,1861,158875,'Mantenimiento de Rutas'
1862,4,1862,166575,'Conservacion de Habitat Animal'
1863,4,1863,177675,'Mantenimiento de Instalaciones'
1864,4,1864,169775,'Mantenimiento de Rutas'
1865,4,1865,165375,'Conservacion de Habitat Animal'
1866,4,1866,171875,'Mantenimiento de Instalaciones'
1867,4,1867,157075,'Mantenimiento de Rutas'
1868,4,1868,172775,'Conservacion de Habitat Animal'
1869,4,1869,179275,'Mantenimiento de Instalaciones'
1870,4,1870,172375,'Mantenimiento de Rutas'
1871,4,1871,165775,'Conservacion de Habitat Animal'
1872,4,1872,173275,'Mantenimiento de Instalaciones'
1873,4,1873,158475,'Mantenimiento de Rutas'
1874,4,1874,167575,'Conservacion de Habitat Animal'
1875,4,1875,173475,'Mantenimiento de Instalaciones'
1876,1,1876,1358,76,'1'
1877,1,1877,1472,76,'2'
1878,2,1878,1240,76,NULL
1879,2,1879,1456,76,NULL
1880,2,1880,1259,76,NULL
1881,2,1881,1336,76,NULL
1882,2,1882,1299,76,NULL
1883,3,1883,1255,76,'Licenciatura en Zoologia'
1884,3,1884,1347,76,'Bachillerato en Botanica'
1885,3,1885,1259,76,'Doctorado en Vida Marina'
1886,4,1886,151976,'Mantenimiento de Rutas'
1887,4,1887,173876,'Conservacion de Habitat Animal'
1888,4,1888,173576,'Mantenimiento de Instalaciones'
1889,4,1889,169576,'Mantenimiento de Rutas'
1890,4,1890,176376,'Conservacion de Habitat Animal'
1891,4,1891,175276,'Mantenimiento de Instalaciones'
1892,4,1892,154476,'Mantenimiento de Rutas'
1893,4,1893,165176,'Conservacion de Habitat Animal'
1894,4,1894,174076,'Mantenimiento de Instalaciones'
1895,4,1895,162176,'Mantenimiento de Rutas'
1896,4,1896,172376,'Conservacion de Habitat Animal'
1897,4,1897,171476,'Mantenimiento de Instalaciones'
1898,4,1898,170976,'Mantenimiento de Rutas'
1899,4,1899,169876,'Conservacion de Habitat Animal'
1900,4,1900,179276,'Mantenimiento de Instalaciones'
1901,1,1901,1393,77,'1'
1902,1,1902,1183,77,'2'
1903,2,1903,1058,77,NULL
1904,2,1904,1258,77,NULL
1905,2,1905,1493,77,NULL
1906,2,1906,1058,77,NULL
1907,2,1907,1375,77,NULL
1908,3,1908,1360,77,'Licenciatura en Zoologia'
1909,3,1909,1019,77,'Bachillerato en Botanica'
1910,3,1910,1198,77,'Doctorado en Vida Marina'
1911,4,1911,161077,'Mantenimiento de Rutas'
1912,4,1912,173077,'Conservacion de Habitat Animal'
1913,4,1913,175677,'Mantenimiento de Instalaciones'
1914,4,1914,173477,'Mantenimiento de Rutas'
1915,4,1915,166277,'Conservacion de Habitat Animal'
1916,4,1916,173177,'Mantenimiento de Instalaciones'
1917,4,1917,165977,'Mantenimiento de Rutas'
1918,4,1918,166477,'Conservacion de Habitat Animal'
1919,4,1919,172877,'Mantenimiento de Instalaciones'
1920,4,1920,172677,'Mantenimiento de Rutas'
1921,4,1921,175477,'Conservacion de Habitat Animal'
1922,4,1922,172977,'Mantenimiento de Instalaciones'
1923,4,1923,160177,'Mantenimiento de Rutas'
1924,4,1924,175677,'Conservacion de Habitat Animal'
1925,4,1925,171877,'Mantenimiento de Instalaciones'
1926,1,1926,1105,78,'1'
1927,1,1927,1348,78,'2'
1928,2,1928,1358,78,NULL
1929,2,1929,1127,78,NULL
1930,2,1930,1219,78,NULL
1931,2,1931,1216,78,NULL
1932,2,1932,1076,78,NULL
1933,3,1933,1200,78,'Licenciatura en Zoologia'
1934,3,1934,1370,78,'Bachillerato en Botanica'
1935,3,1935,1048,78,'Doctorado en Vida Marina'
1936,4,1936,162278,'Mantenimiento de Rutas'
1937,4,1937,177278,'Conservacion de Habitat Animal'
1938,4,1938,177078,'Mantenimiento de Instalaciones'
1939,4,1939,162778,'Mantenimiento de Rutas'
1940,4,1940,164778,'Conservacion de Habitat Animal'
1941,4,1941,170978,'Mantenimiento de Instalaciones'
1942,4,1942,154178,'Mantenimiento de Rutas'
1943,4,1943,169878,'Conservacion de Habitat Animal'
1944,4,1944,177078,'Mantenimiento de Instalaciones'
1945,4,1945,164378,'Mantenimiento de Rutas'
1946,4,1946,176678,'Conservacion de Habitat Animal'
1947,4,1947,170478,'Mantenimiento de Instalaciones'
1948,4,1948,171678,'Mantenimiento de Rutas'
1949,4,1949,180078,'Conservacion de Habitat Animal'
1950,4,1950,179478,'Mantenimiento de Instalaciones'
1951,1,1951,1374,79,'1'
1952,1,1952,1486,79,'2'
1953,2,1953,1398,79,NULL
1954,2,1954,1482,79,NULL
1955,2,1955,1418,79,NULL
1956,2,1956,1405,79,NULL
1957,2,1957,1355,79,NULL
1958,3,1958,1092,79,'Licenciatura en Zoologia'
1959,3,1959,1282,79,'Bachillerato en Botanica'
1960,3,1960,1461,79,'Doctorado en Vida Marina'
1961,4,1961,175079,'Mantenimiento de Rutas'
1962,4,1962,173979,'Conservacion de Habitat Animal'
1963,4,1963,176479,'Mantenimiento de Instalaciones'
1964,4,1964,161979,'Mantenimiento de Rutas'
1965,4,1965,168179,'Conservacion de Habitat Animal'
1966,4,1966,175079,'Mantenimiento de Instalaciones'
1967,4,1967,160279,'Mantenimiento de Rutas'
1968,4,1968,166479,'Conservacion de Habitat Animal'
1969,4,1969,171479,'Mantenimiento de Instalaciones'
1970,4,1970,168679,'Mantenimiento de Rutas'
1971,4,1971,165079,'Conservacion de Habitat Animal'
1972,4,1972,177979,'Mantenimiento de Instalaciones'
1973,4,1973,167179,'Mantenimiento de Rutas'
1974,4,1974,161479,'Conservacion de Habitat Animal'
1975,4,1975,173179,'Mantenimiento de Instalaciones'
1976,1,1976,1420,80,'1'
1977,1,1977,1357,80,'2'
1978,2,1978,1328,80,NULL
1979,2,1979,1429,80,NULL
1980,2,1980,1429,80,NULL
1981,2,1981,1083,80,NULL
1982,2,1982,1102,80,NULL
1983,3,1983,1109,80,'Licenciatura en Zoologia'
1984,3,1984,1217,80,'Bachillerato en Botanica'
1985,3,1985,1076,80,'Doctorado en Vida Marina'
1986,4,1986,161980,'Mantenimiento de Rutas'
1987,4,1987,165380,'Conservacion de Habitat Animal'
1988,4,1988,172480,'Mantenimiento de Instalaciones'
1989,4,1989,151580,'Mantenimiento de Rutas'
1990,4,1990,173380,'Conservacion de Habitat Animal'
1991,4,1991,179880,'Mantenimiento de Instalaciones'
1992,4,1992,162480,'Mantenimiento de Rutas'
1993,4,1993,178280,'Conservacion de Habitat Animal'
1994,4,1994,171480,'Mantenimiento de Instalaciones'
1995,4,1995,154580,'Mantenimiento de Rutas'
1996,4,1996,165280,'Conservacion de Habitat Animal'
1997,4,1997,171380,'Mantenimiento de Instalaciones'
1998,4,1998,158580,'Mantenimiento de Rutas'
1999,4,1999,165180,'Conservacion de Habitat Animal'
2000,4,2000,172780,'Mantenimiento de Instalaciones'
2001,1,2001,1453,81,'1'
2002,1,2002,1202,81,'2'
2003,2,2003,1474,81,NULL
2004,2,2004,1069,81,NULL
2005,2,2005,1059,81,NULL
2006,2,2006,1166,81,NULL
2007,2,2007,1314,81,NULL
2008,3,2008,1001,81,'Licenciatura en Zoologia'
2009,3,2009,1424,81,'Bachillerato en Botanica'
2010,3,2010,1008,81,'Doctorado en Vida Marina'
2011,4,2011,169681,'Mantenimiento de Rutas'
2012,4,2012,164581,'Conservacion de Habitat Animal'
2013,4,2013,177881,'Mantenimiento de Instalaciones'
2014,4,2014,163581,'Mantenimiento de Rutas'
2015,4,2015,161481,'Conservacion de Habitat Animal'
2016,4,2016,176381,'Mantenimiento de Instalaciones'
2017,4,2017,154181,'Mantenimiento de Rutas'
2018,4,2018,162281,'Conservacion de Habitat Animal'
2019,4,2019,174981,'Mantenimiento de Instalaciones'
2020,4,2020,162781,'Mantenimiento de Rutas'
2021,4,2021,167181,'Conservacion de Habitat Animal'
2022,4,2022,174681,'Mantenimiento de Instalaciones'
2023,4,2023,151181,'Mantenimiento de Rutas'
2024,4,2024,170781,'Conservacion de Habitat Animal'
2025,4,2025,170281,'Mantenimiento de Instalaciones'
2026,1,2026,1085,82,'1'
2027,1,2027,1111,82,'2'
2028,2,2028,1371,82,NULL
2029,2,2029,1032,82,NULL
2030,2,2030,1350,82,NULL
2031,2,2031,1005,82,NULL
2032,2,2032,1096,82,NULL
2033,3,2033,1452,82,'Licenciatura en Zoologia'
2034,3,2034,1087,82,'Bachillerato en Botanica'
2035,3,2035,1471,82,'Doctorado en Vida Marina'
2036,4,2036,172482,'Mantenimiento de Rutas'
2037,4,2037,165882,'Conservacion de Habitat Animal'
2038,4,2038,171082,'Mantenimiento de Instalaciones'
2039,4,2039,156982,'Mantenimiento de Rutas'
2040,4,2040,162982,'Conservacion de Habitat Animal'
2041,4,2041,172782,'Mantenimiento de Instalaciones'
2042,4,2042,156282,'Mantenimiento de Rutas'
2043,4,2043,167182,'Conservacion de Habitat Animal'
2044,4,2044,177182,'Mantenimiento de Instalaciones'
2045,4,2045,153482,'Mantenimiento de Rutas'
2046,4,2046,173282,'Conservacion de Habitat Animal'
2047,4,2047,179682,'Mantenimiento de Instalaciones'
2048,4,2048,155182,'Mantenimiento de Rutas'
2049,4,2049,164082,'Conservacion de Habitat Animal'
2050,4,2050,179682,'Mantenimiento de Instalaciones'
2051,1,2051,1491,83,'1'
2052,1,2052,1341,83,'2'
2053,2,2053,1349,83,NULL
2054,2,2054,1400,83,NULL
2055,2,2055,1263,83,NULL
2056,2,2056,1228,83,NULL
2057,2,2057,1253,83,NULL
2058,3,2058,1347,83,'Licenciatura en Zoologia'
2059,3,2059,1263,83,'Bachillerato en Botanica'
2060,3,2060,1063,83,'Doctorado en Vida Marina'
2061,4,2061,156383,'Mantenimiento de Rutas'
2062,4,2062,179683,'Conservacion de Habitat Animal'
2063,4,2063,175883,'Mantenimiento de Instalaciones'
2064,4,2064,162983,'Mantenimiento de Rutas'
2065,4,2065,173783,'Conservacion de Habitat Animal'
2066,4,2066,175683,'Mantenimiento de Instalaciones'
2067,4,2067,173183,'Mantenimiento de Rutas'
2068,4,2068,172183,'Conservacion de Habitat Animal'
2069,4,2069,174283,'Mantenimiento de Instalaciones'
2070,4,2070,172283,'Mantenimiento de Rutas'
2071,4,2071,174183,'Conservacion de Habitat Animal'
2072,4,2072,173883,'Mantenimiento de Instalaciones'
2073,4,2073,159183,'Mantenimiento de Rutas'
2074,4,2074,173383,'Conservacion de Habitat Animal'
2075,4,2075,175183,'Mantenimiento de Instalaciones'
2076,1,2076,1434,84,'1'
2077,1,2077,1107,84,'2'
2078,2,2078,1091,84,NULL
2079,2,2079,1483,84,NULL
2080,2,2080,1492,84,NULL
2081,2,2081,1452,84,NULL
2082,2,2082,1105,84,NULL
2083,3,2083,1203,84,'Licenciatura en Zoologia'
2084,3,2084,1082,84,'Bachillerato en Botanica'
2085,3,2085,1201,84,'Doctorado en Vida Marina'
2086,4,2086,162484,'Mantenimiento de Rutas'
2087,4,2087,170984,'Conservacion de Habitat Animal'
2088,4,2088,171684,'Mantenimiento de Instalaciones'
2089,4,2089,156884,'Mantenimiento de Rutas'
2090,4,2090,165184,'Conservacion de Habitat Animal'
2091,4,2091,175184,'Mantenimiento de Instalaciones'
2092,4,2092,151384,'Mantenimiento de Rutas'
2093,4,2093,162684,'Conservacion de Habitat Animal'
2094,4,2094,172284,'Mantenimiento de Instalaciones'
2095,4,2095,163084,'Mantenimiento de Rutas'
2096,4,2096,160684,'Conservacion de Habitat Animal'
2097,4,2097,176484,'Mantenimiento de Instalaciones'
2098,4,2098,169484,'Mantenimiento de Rutas'
2099,4,2099,178184,'Conservacion de Habitat Animal'
2100,4,2100,171184,'Mantenimiento de Instalaciones'
2101,1,2101,1034,85,'1'
2102,1,2102,1401,85,'2'
2103,2,2103,1152,85,NULL
2104,2,2104,1303,85,NULL
2105,2,2105,1120,85,NULL
2106,2,2106,1471,85,NULL
2107,2,2107,1255,85,NULL
2108,3,2108,1211,85,'Licenciatura en Zoologia'
2109,3,2109,1224,85,'Bachillerato en Botanica'
2110,3,2110,1363,85,'Doctorado en Vida Marina'
2111,4,2111,168785,'Mantenimiento de Rutas'
2112,4,2112,173185,'Conservacion de Habitat Animal'
2113,4,2113,173385,'Mantenimiento de Instalaciones'
2114,4,2114,152785,'Mantenimiento de Rutas'
2115,4,2115,163885,'Conservacion de Habitat Animal'
2116,4,2116,178185,'Mantenimiento de Instalaciones'
2117,4,2117,154385,'Mantenimiento de Rutas'
2118,4,2118,179585,'Conservacion de Habitat Animal'
2119,4,2119,174885,'Mantenimiento de Instalaciones'
2120,4,2120,155385,'Mantenimiento de Rutas'
2121,4,2121,163785,'Conservacion de Habitat Animal'
2122,4,2122,173385,'Mantenimiento de Instalaciones'
2123,4,2123,156485,'Mantenimiento de Rutas'
2124,4,2124,176685,'Conservacion de Habitat Animal'
2125,4,2125,179585,'Mantenimiento de Instalaciones'
2126,1,2126,1285,86,'1'
2127,1,2127,1013,86,'2'
2128,2,2128,1019,86,NULL
2129,2,2129,1445,86,NULL
2130,2,2130,1060,86,NULL
2131,2,2131,1473,86,NULL
2132,2,2132,1384,86,NULL
2133,3,2133,1273,86,'Licenciatura en Zoologia'
2134,3,2134,1314,86,'Bachillerato en Botanica'
2135,3,2135,1199,86,'Doctorado en Vida Marina'
2136,4,2136,159186,'Mantenimiento de Rutas'
2137,4,2137,160586,'Conservacion de Habitat Animal'
2138,4,2138,178886,'Mantenimiento de Instalaciones'
2139,4,2139,163486,'Mantenimiento de Rutas'
2140,4,2140,170186,'Conservacion de Habitat Animal'
2141,4,2141,174286,'Mantenimiento de Instalaciones'
2142,4,2142,174686,'Mantenimiento de Rutas'
2143,4,2143,171286,'Conservacion de Habitat Animal'
2144,4,2144,171186,'Mantenimiento de Instalaciones'
2145,4,2145,154486,'Mantenimiento de Rutas'
2146,4,2146,173586,'Conservacion de Habitat Animal'
2147,4,2147,174486,'Mantenimiento de Instalaciones'
2148,4,2148,158586,'Mantenimiento de Rutas'
2149,4,2149,163086,'Conservacion de Habitat Animal'
2150,4,2150,174286,'Mantenimiento de Instalaciones'
2151,1,2151,1171,87,'1'
2152,1,2152,1027,87,'2'
2153,2,2153,1102,87,NULL
2154,2,2154,1026,87,NULL
2155,2,2155,1165,87,NULL
2156,2,2156,1367,87,NULL
2157,2,2157,1166,87,NULL
2158,3,2158,1242,87,'Licenciatura en Zoologia'
2159,3,2159,1419,87,'Bachillerato en Botanica'
2160,3,2160,1132,87,'Doctorado en Vida Marina'
2161,4,2161,166087,'Mantenimiento de Rutas'
2162,4,2162,161587,'Conservacion de Habitat Animal'
2163,4,2163,170687,'Mantenimiento de Instalaciones'
2164,4,2164,153587,'Mantenimiento de Rutas'
2165,4,2165,167487,'Conservacion de Habitat Animal'
2166,4,2166,180087,'Mantenimiento de Instalaciones'
2167,4,2167,174587,'Mantenimiento de Rutas'
2168,4,2168,168687,'Conservacion de Habitat Animal'
2169,4,2169,173287,'Mantenimiento de Instalaciones'
2170,4,2170,153287,'Mantenimiento de Rutas'
2171,4,2171,172287,'Conservacion de Habitat Animal'
2172,4,2172,172187,'Mantenimiento de Instalaciones'
2173,4,2173,166087,'Mantenimiento de Rutas'
2174,4,2174,168987,'Conservacion de Habitat Animal'
2175,4,2175,178887,'Mantenimiento de Instalaciones'
2176,1,2176,1108,88,'1'
2177,1,2177,1137,88,'2'
2178,2,2178,1413,88,NULL
2179,2,2179,1203,88,NULL
2180,2,2180,1224,88,NULL
2181,2,2181,1192,88,NULL
2182,2,2182,1330,88,NULL
2183,3,2183,1136,88,'Licenciatura en Zoologia'
2184,3,2184,1453,88,'Bachillerato en Botanica'
2185,3,2185,1234,88,'Doctorado en Vida Marina'
2186,4,2186,154388,'Mantenimiento de Rutas'
2187,4,2187,162988,'Conservacion de Habitat Animal'
2188,4,2188,170688,'Mantenimiento de Instalaciones'
2189,4,2189,155488,'Mantenimiento de Rutas'
2190,4,2190,175888,'Conservacion de Habitat Animal'
2191,4,2191,178888,'Mantenimiento de Instalaciones'
2192,4,2192,158388,'Mantenimiento de Rutas'
2193,4,2193,164888,'Conservacion de Habitat Animal'
2194,4,2194,179188,'Mantenimiento de Instalaciones'
2195,4,2195,174688,'Mantenimiento de Rutas'
2196,4,2196,168588,'Conservacion de Habitat Animal'
2197,4,2197,178088,'Mantenimiento de Instalaciones'
2198,4,2198,171588,'Mantenimiento de Rutas'
2199,4,2199,177588,'Conservacion de Habitat Animal'
2200,4,2200,170388,'Mantenimiento de Instalaciones'
2201,1,2201,1224,89,'1'
2202,1,2202,1038,89,'2'
2203,2,2203,1135,89,NULL
2204,2,2204,1400,89,NULL
2205,2,2205,1261,89,NULL
2206,2,2206,1452,89,NULL
2207,2,2207,1422,89,NULL
2208,3,2208,1204,89,'Licenciatura en Zoologia'
2209,3,2209,1058,89,'Bachillerato en Botanica'
2210,3,2210,1414,89,'Doctorado en Vida Marina'
2211,4,2211,161089,'Mantenimiento de Rutas'
2212,4,2212,165289,'Conservacion de Habitat Animal'
2213,4,2213,174589,'Mantenimiento de Instalaciones'
2214,4,2214,168489,'Mantenimiento de Rutas'
2215,4,2215,161389,'Conservacion de Habitat Animal'
2216,4,2216,179089,'Mantenimiento de Instalaciones'
2217,4,2217,165289,'Mantenimiento de Rutas'
2218,4,2218,168189,'Conservacion de Habitat Animal'
2219,4,2219,170589,'Mantenimiento de Instalaciones'
2220,4,2220,161789,'Mantenimiento de Rutas'
2221,4,2221,167089,'Conservacion de Habitat Animal'
2222,4,2222,177189,'Mantenimiento de Instalaciones'
2223,4,2223,158789,'Mantenimiento de Rutas'
2224,4,2224,167289,'Conservacion de Habitat Animal'
2225,4,2225,171389,'Mantenimiento de Instalaciones'
2226,1,2226,1416,90,'1'
2227,1,2227,1191,90,'2'
2228,2,2228,1100,90,NULL
2229,2,2229,1033,90,NULL
2230,2,2230,1214,90,NULL
2231,2,2231,1458,90,NULL
2232,2,2232,1304,90,NULL
2233,3,2233,1299,90,'Licenciatura en Zoologia'
2234,3,2234,1137,90,'Bachillerato en Botanica'
2235,3,2235,1320,90,'Doctorado en Vida Marina'
2236,4,2236,167290,'Mantenimiento de Rutas'
2237,4,2237,178390,'Conservacion de Habitat Animal'
2238,4,2238,173490,'Mantenimiento de Instalaciones'
2239,4,2239,162690,'Mantenimiento de Rutas'
2240,4,2240,172990,'Conservacion de Habitat Animal'
2241,4,2241,170590,'Mantenimiento de Instalaciones'
2242,4,2242,169990,'Mantenimiento de Rutas'
2243,4,2243,170690,'Conservacion de Habitat Animal'
2244,4,2244,170690,'Mantenimiento de Instalaciones'
2245,4,2245,160990,'Mantenimiento de Rutas'
2246,4,2246,163190,'Conservacion de Habitat Animal'
2247,4,2247,170090,'Mantenimiento de Instalaciones'
2248,4,2248,152790,'Mantenimiento de Rutas'
2249,4,2249,177890,'Conservacion de Habitat Animal'
2250,4,2250,179490,'Mantenimiento de Instalaciones'
2251,1,2251,1339,91,'1'
2252,1,2252,1490,91,'2'
2253,2,2253,1147,91,NULL
2254,2,2254,1090,91,NULL
2255,2,2255,1278,91,NULL
2256,2,2256,1137,91,NULL
2257,2,2257,1484,91,NULL
2258,3,2258,1239,91,'Licenciatura en Zoologia'
2259,3,2259,1168,91,'Bachillerato en Botanica'
2260,3,2260,1074,91,'Doctorado en Vida Marina'
2261,4,2261,165891,'Mantenimiento de Rutas'
2262,4,2262,166291,'Conservacion de Habitat Animal'
2263,4,2263,177991,'Mantenimiento de Instalaciones'
2264,4,2264,153991,'Mantenimiento de Rutas'
2265,4,2265,164391,'Conservacion de Habitat Animal'
2266,4,2266,176391,'Mantenimiento de Instalaciones'
2267,4,2267,174491,'Mantenimiento de Rutas'
2268,4,2268,169591,'Conservacion de Habitat Animal'
2269,4,2269,177391,'Mantenimiento de Instalaciones'
2270,4,2270,169491,'Mantenimiento de Rutas'
2271,4,2271,173991,'Conservacion de Habitat Animal'
2272,4,2272,171091,'Mantenimiento de Instalaciones'
2273,4,2273,170991,'Mantenimiento de Rutas'
2274,4,2274,175091,'Conservacion de Habitat Animal'
2275,4,2275,175291,'Mantenimiento de Instalaciones'
2276,1,2276,1252,92,'1'
2277,1,2277,1046,92,'2'
2278,2,2278,1155,92,NULL
2279,2,2279,1426,92,NULL
2280,2,2280,1454,92,NULL
2281,2,2281,1234,92,NULL
2282,2,2282,1181,92,NULL
2283,3,2283,1007,92,'Licenciatura en Zoologia'
2284,3,2284,1166,92,'Bachillerato en Botanica'
2285,3,2285,1303,92,'Doctorado en Vida Marina'
2286,4,2286,158992,'Mantenimiento de Rutas'
2287,4,2287,174992,'Conservacion de Habitat Animal'
2288,4,2288,179292,'Mantenimiento de Instalaciones'
2289,4,2289,162792,'Mantenimiento de Rutas'
2290,4,2290,173292,'Conservacion de Habitat Animal'
2291,4,2291,174192,'Mantenimiento de Instalaciones'
2292,4,2292,173292,'Mantenimiento de Rutas'
2293,4,2293,167992,'Conservacion de Habitat Animal'
2294,4,2294,176692,'Mantenimiento de Instalaciones'
2295,4,2295,155992,'Mantenimiento de Rutas'
2296,4,2296,170392,'Conservacion de Habitat Animal'
2297,4,2297,177392,'Mantenimiento de Instalaciones'
2298,4,2298,166892,'Mantenimiento de Rutas'
2299,4,2299,176692,'Conservacion de Habitat Animal'
2300,4,2300,179892,'Mantenimiento de Instalaciones'
2301,1,2301,1151,93,'1'
2302,1,2302,1381,93,'2'
2303,2,2303,1065,93,NULL
2304,2,2304,1162,93,NULL
2305,2,2305,1054,93,NULL
2306,2,2306,1225,93,NULL
2307,2,2307,1116,93,NULL
2308,3,2308,1388,93,'Licenciatura en Zoologia'
2309,3,2309,1492,93,'Bachillerato en Botanica'
2310,3,2310,1143,93,'Doctorado en Vida Marina'
2311,4,2311,151693,'Mantenimiento de Rutas'
2312,4,2312,169093,'Conservacion de Habitat Animal'
2313,4,2313,173993,'Mantenimiento de Instalaciones'
2314,4,2314,163993,'Mantenimiento de Rutas'
2315,4,2315,165293,'Conservacion de Habitat Animal'
2316,4,2316,174593,'Mantenimiento de Instalaciones'
2317,4,2317,156793,'Mantenimiento de Rutas'
2318,4,2318,166893,'Conservacion de Habitat Animal'
2319,4,2319,174993,'Mantenimiento de Instalaciones'
2320,4,2320,174593,'Mantenimiento de Rutas'
2321,4,2321,165993,'Conservacion de Habitat Animal'
2322,4,2322,177093,'Mantenimiento de Instalaciones'
2323,4,2323,165193,'Mantenimiento de Rutas'
2324,4,2324,174993,'Conservacion de Habitat Animal'
2325,4,2325,174293,'Mantenimiento de Instalaciones'
2326,1,2326,1260,94,'1'
2327,1,2327,1435,94,'2'
2328,2,2328,1369,94,NULL
2329,2,2329,1373,94,NULL
2330,2,2330,1464,94,NULL
2331,2,2331,1030,94,NULL
2332,2,2332,1110,94,NULL
2333,3,2333,1317,94,'Licenciatura en Zoologia'
2334,3,2334,1431,94,'Bachillerato en Botanica'
2335,3,2335,1243,94,'Doctorado en Vida Marina'
2336,4,2336,174794,'Mantenimiento de Rutas'
2337,4,2337,172294,'Conservacion de Habitat Animal'
2338,4,2338,176694,'Mantenimiento de Instalaciones'
2339,4,2339,152694,'Mantenimiento de Rutas'
2340,4,2340,165894,'Conservacion de Habitat Animal'
2341,4,2341,175494,'Mantenimiento de Instalaciones'
2342,4,2342,161994,'Mantenimiento de Rutas'
2343,4,2343,172994,'Conservacion de Habitat Animal'
2344,4,2344,170094,'Mantenimiento de Instalaciones'
2345,4,2345,166694,'Mantenimiento de Rutas'
2346,4,2346,179394,'Conservacion de Habitat Animal'
2347,4,2347,175694,'Mantenimiento de Instalaciones'
2348,4,2348,173994,'Mantenimiento de Rutas'
2349,4,2349,163394,'Conservacion de Habitat Animal'
2350,4,2350,180094,'Mantenimiento de Instalaciones'
2351,1,2351,1425,95,'1'
2352,1,2352,1069,95,'2'
2353,2,2353,1041,95,NULL
2354,2,2354,1325,95,NULL
2355,2,2355,1102,95,NULL
2356,2,2356,1033,95,NULL
2357,2,2357,1392,95,NULL
2358,3,2358,1313,95,'Licenciatura en Zoologia'
2359,3,2359,1242,95,'Bachillerato en Botanica'
2360,3,2360,1262,95,'Doctorado en Vida Marina'
2361,4,2361,162395,'Mantenimiento de Rutas'
2362,4,2362,178295,'Conservacion de Habitat Animal'
2363,4,2363,178095,'Mantenimiento de Instalaciones'
2364,4,2364,162995,'Mantenimiento de Rutas'
2365,4,2365,179695,'Conservacion de Habitat Animal'
2366,4,2366,172495,'Mantenimiento de Instalaciones'
2367,4,2367,150195,'Mantenimiento de Rutas'
2368,4,2368,164295,'Conservacion de Habitat Animal'
2369,4,2369,177395,'Mantenimiento de Instalaciones'
2370,4,2370,175095,'Mantenimiento de Rutas'
2371,4,2371,167495,'Conservacion de Habitat Animal'
2372,4,2372,171995,'Mantenimiento de Instalaciones'
2373,4,2373,160695,'Mantenimiento de Rutas'
2374,4,2374,173395,'Conservacion de Habitat Animal'
2375,4,2375,171495,'Mantenimiento de Instalaciones'
2376,1,2376,1211,96,'1'
